RecID|PriceCode|Description|Price
1632|K-13-108|6.875 9 in  5000 lb 4 1/16 in  10000 lb|2760
1633|K-13-109|6.875 9 in  10000 lb 4 1/16 in  10000 lb|4880.25
1634|K-13-11|4.5 7 1/16 in 5000 lb 4 1/16 in  10000 lb|1516.5
1635|K-13-110|6.875 11 in 5000 lb 3 1/8 in    5000 lb|3026.25
1636|K-13-111|6.875 11 in 5000 lb 4 1/16 in  5000 lb|3026.25
1637|K-13-112|6.875 11 in 5000 lb 3 1/16 in  10000 lb|3026.25
1638|K-13-113|6.875 11 in 5000 lb 4 1/16 in  10000 lb|3026.25
1639|K-13-114|6.875 11 in 5000 lb 7 1/16 in  5000 lb|3026.25
1640|K-13-115|6.875 11 in 10000 lb 3 1/16 in  10000 lb|5558.25
1641|K-13-116|6.875 11 in 10000 lb 4 1/16 in  10000 lb|5558.25
1642|K-13-117|6.875 11 in 10000 lb 4 1/16 in  15000 lb|5558.25
1643|K-13-12|4.5 7 1/16 in 10000 lb 2 1/16 in  5000 lb|2812.5
1644|K-13-13|4.5 7 1/16 in 10000 lb 2 9/16 in  5000 lb|2812.5
1645|K-13-14|4.5 7 1/16 in 10000 lb 3 1/8 in    5000 lb|2812.5
1646|K-13-15|4.5 7 1/16 in 10000 lb 2 1/16 in  10000 lb|2812.5
1647|K-13-16|4.5 7 1/16 in 10000 lb 2 9/16 in  10000 lb|2812.5
1648|K-13-17|4.5 7 1/16 in 10000 lb 3 1/16 in  10000 lb|2812.5
1649|K-13-18|4.5 7 1/16 in 10000 lb 2 9/16 in  15000 lb|2812.5
1650|K-13-19|4.5 7 1/16 in 10000 lb 3 1/16 in  15000 lb|2812.5
1651|K-13-2|4.5 7 1/16 in 3000 lb 2 9/16 in 5000 lb|1293.75
1652|K-13-20|4.5 7 1/16 in 15000 lb 2 9/16 in  10000 lb|3170.25
1653|K-13-21|4.5 7 1/16 in 15000 lb 1 13/16 in  15000 lb|3170.25
1654|K-13-22|4.5 7 1/16 in 15000 lb 2 1/16 in  15000 lb|3170.25
1655|K-13-23|4.5 7 1/16 in 15000 lb 2 9/16 in  15000 lb|3170.25
1656|K-13-24|4.5 9 in  5000 lb 2 9/16 in  5000 lb|2517
1657|K-13-25|4.5 9 in  15000 lb 2 9/16 in  15000 lb|8260.5
1658|K-13-26|4.5 11 in 3000 lb 2 9/16 in  5000 lb|2493.75
1659|K-13-27|4.5 11 in 5000 lb 2 1/16 in  5000 lb|2686.5
1660|K-13-28|4.5 11 in 5000 lb 2 9/16 in  5000 lb|2686.5
1661|K-13-29|4.5 11 in 5000 lb 2 9/16 in  10000 lb|2686.5
1662|K-13-3|4.5 7 1/16 in 3000 lb 3 1/16 in 3000 lb|1293.75
1663|K-13-30|4.5 11 in 10000 lb 2 9/16 in  5000 lb|5259
1664|K-13-31|4.5 11 in 10000 lb 2 9/16 in  10000 lb|5259
1665|K-13-32|4.5 11 in 10000 lb 3 1/16 in  10000 lb|5259
1666|K-13-33|4.5 11 in 10000 lb 2 9/16 in  15000 lb|5259
1667|K-13-4|4.5 7 1/16 in 3000 lb 3 1/8 in 5000 lb|1426.5
1668|K-13-5|4.5  7 1/16 in 5000 lb 2 1/16 in 5000 lb|1408.5
1669|K-13-50|6.3125 7 1/16 in 3000 lb 2 1/16 in  5000 lb|1431.75
1670|K-13-51|6.3125 7 1/16 in 3000 lb 2 9/16 in  5000 lb|1431.75
1671|K-13-52|6.3125 7 1/16 in 3000 lb 3 1/16 in  3000 lb|1431.75
1672|K-13-53|6.3125 7 1/16 in 3000 lb 3 1/8 in    5000 lb|1565.25
1673|K-13-54|6.3125 7 1/16 in 5000 lb 2 1/16 in  5000 lb|1897.5
1674|K-13-55|6.3125 7 1/16 in 5000 lb 2 9/16 in  5000 lb|1897.5
1675|K-13-56|6.3125 7 1/16 in 5000 lb 3 1/8 in    5000 lb|1897.5
1676|K-13-57|6.3125 7 1/16 in 5000 lb 2 1/16 in  10000 lb|1897.5
1677|K-13-58|6.3125 7 1/16 in 5000 lb 2 9/16 in  10000 lb|2007
1678|K-13-59|6.3125 7 1/16 in 5000 lb 3 1/16 in  10000 lb|2007
1679|K-13-6|4.5  7 1/16 in 5000 lb 2 9/16 in  5000 lb|1408.5
1680|K-13-60|6.3125 7 1/16 in 10000 lb 2 1/16 in  10000 lb|2979
1681|K-13-61|6.3125 7 1/16 in 10000 lb 2 9/16 in  10000 lb|2979
1682|K-13-62|6.3125 7 1/16 in 10000 lb 3 1/16 in  10000 lb|2979
1683|K-13-63|6.3125 7 1/16 in 10000 lb 2 1/16 in  15000 lb|2979
1684|K-13-64|6.3125 7 1/16 in 10000 lb 2 9/16 in  15000 lb|2979
1685|K-13-65|6.3125 7 1/16 in 10000 lb 3 1/16 in  15000 lb|2979
1686|K-13-66|6.3125 7 1/16 in 15000 lb 2 1/16 in  15000 lb|3266.25
1687|K-13-67|6.3125 7 1/16 in 15000 lb 2 9/16 in  15000 lb|3266.25
1688|K-13-68|6.3125 7 1/16 in 15000 lb 3 1/16 in  15000 lb|3266.25
1689|K-13-69|6.3125 9 in  5000 lb 3 1/8 in  5000 lb|2638.5
1690|K-13-7|4.5  7 1/16 in 5000 lb 3 1/8 in  5000 lb|1408.5
1691|K-13-70|6.3125 9 in  10000 lb 3 1/16 in  10000 lb|3144.75
1692|K-13-71|6.3125 9 in  10000 lb 3 1/16 in  15000 lb|3144.75
1693|K-13-72|6.3125 11 in 3000 lb 3 1/8 in   10000 lb|2745
1694|K-13-73|6.3125 11 in 5000 lb 2 1/16 in  5000 lb|2811.75
1695|K-13-74|6.3125 11 in 5000 lb 2 9/16 in  5000 lb|2811.75
1696|K-13-75|6.3125 11 in 5000 lb 3 1/8 in    5000 lb|2811.75
1697|K-13-76|6.3125 11 in 5000 lb 2 1/16 in  10000 lb|2811.75
1698|K-13-77|6.3125 11 in 5000 lb 2 9/16 in  10000 lb|2811.75
1699|K-13-78|6.3125 11 in 5000 lb 3 1/16 in  10000 lb|2811.75
1700|K-13-79|6.3125 11 in 10000 lb 3 1/8 in    5000 lb|5408.25
1701|K-13-8|4.5  7 1/16 in 5000 lb 2 1/16 in 10000 lb|1408.5
1702|K-13-80|6.3125 11 in 10000 lb 3 1/16 in  10000 lb|5408.25
1703|K-13-81|6.3125 11 in 10000 lb 3 1/16 in  15000 lb|5408.25
1704|K-13-9|4.5  7 1/16 in 5000 lb 2 9/16 in 10000 lb|1408.5
1705|K-20-101|Single Diaphragm 12  in 2 1/16 in|2554.01
1706|K-20-102|Single Diaphragm 12  in 2 1/16 in|2554.01
1707|K-20-103|Single Diaphragm 12  in 2 1/16 in|2554.01
1708|K-20-104|Single Diaphragm 12  in 2 9/16 in|2672.35
1709|K-20-105|Single Diaphragm 12  in 2 9/16 in|2672.35
1710|K-20-106|Single Diaphragm 12  in 2 9/16 in|2672.35
1711|K-20-107|Single Diaphragm 12  in 3 1/8 in|4033.26
1712|K-20-108|Single Diaphragm 12  in 3 1/8 in|4033.26
1713|K-20-109|Single Diaphragm 12  in 3 1/8 in|4033.26
1714|K-20-110|Single Diaphragm 12  in 4 1/16 in|4753
1715|K-20-111|Single Diaphragm 12  in 4 1/16 in|4753
1716|K-20-112|Single Diaphragm 12  in 4 1/16 in|4753
1717|K-20-113|Single Diaphragm 12  in 1 13/16 in|2812.03
1718|K-20-114|Single Diaphragm 12  in 2 1/16 in|3111.76
1719|K-20-115|Single Diaphragm 12  in 2 9/16 in|3847.02
1720|K-20-116|Single Diaphragm 12  in 2 1/16 in|2554.01
1721|K-20-117|Single Diaphragm 12  in 2 1/16 in|2554.01
1722|K-20-118|Single Diaphragm 12  in 2 1/16 in|2554.01
1723|K-20-119|Single Diaphragm 12  in 2 9/16 in|2672.35
1724|K-20-120|Single Diaphragm 12  in 2 9/16 in|2672.35
1725|K-20-121|Single Diaphragm 12  in 2 9/16 in|2672.35
1726|K-20-122|Single Diaphragm 12  in 3 1/8 in|4033.26
1727|K-20-123|Single Diaphragm 12  in 3 1/8 in|4033.26
1728|K-20-124|Single Diaphragm 12  in 3 1/8 in|4033.26
1729|K-20-125|Single Diaphragm 12  in 4 1/16 in|4753
1730|K-20-126|Single Diaphragm 12  in 4 1/16 in|4753
1731|K-20-127|Single Diaphragm 12  in 4 1/16 in|4753
1732|K-20-128|Single Diaphragm 12  in 1 13/16 in|2812.03
1733|K-20-129|Single Diaphragm 12  in 2 1/16 in|3111.76
1734|K-20-130|Single Diaphragm 12  in 2 9/16 in|3847.02
1735|K-20-131|Single Diaphragm 12  in 2 1/16 in|2887.69
1736|K-20-132|Single Diaphragm 12  in 2 1/16 in|2887.69
1737|K-20-133|Single Diaphragm 12  in 2 1/16 in|2887.69
1738|K-20-134|Single Diaphragm 12  in 2 9/16 in|3066.17
1739|K-20-135|Single Diaphragm 12  in 2 9/16 in|3066.17
1740|K-20-136|Single Diaphragm 12  in 2 9/16 in|3066.17
1741|K-20-137|Single Diaphragm 12  in 3 1/8 in|4683.16
1742|K-20-138|Single Diaphragm 12  in 3 1/8 in|4683.16
1743|K-20-139|Single Diaphragm 12  in 3 1/8 in|4683.16
1744|K-20-140|Single Diaphragm 12  in 4 1/16 in|5758.89
1745|K-20-141|Single Diaphragm 12  in 4 1/16 in|5758.89
1746|K-20-142|Single Diaphragm 12  in 4 1/16 in|5758.89
1747|K-20-143|Single Diaphragm 12  in 1 13/16 in|3007.97
1748|K-20-144|Single Diaphragm 12  in 2 1/16 in|3307.7
1749|K-20-145|Single Diaphragm 12  in 2 9/16 in|4081.76
1750|K-20-146|Single Diaphragm 12  in 2 1/16 in|2837.25
1751|K-20-147|Single Diaphragm 12  in 2 1/16 in|2837.25
1752|K-20-148|Single Diaphragm 12  in 2 1/16 in|2837.25
1753|K-20-149|Single Diaphragm 12  in 2 9/16 in|2969.17
1754|K-20-150|Single Diaphragm 12  in 2 9/16 in|2969.17
1755|K-20-151|Single Diaphragm 12  in 2 9/16 in|2969.17
1756|K-20-152|Single Diaphragm 12  in 3 1/8 in|4215.62
1757|K-20-153|Single Diaphragm 12  in 3 1/8 in|4215.62
1758|K-20-154|Single Diaphragm 12  in 3 1/8 in|4215.62
1759|K-20-155|Single Diaphragm 12  in 4 1/16 in|4965.43
1760|K-20-156|Single Diaphragm 12  in 4 1/16 in|4965.43
1761|K-20-157|Single Diaphragm 12  in 4 1/16 in|4965.43
1762|K-20-158|Single Diaphragm 12  in 1 13/16 in|2949.77
1763|K-20-159|Single Diaphragm 12  in 2 1/16 in|3249.5
1764|K-20-160|Single Diaphragm 12  in 2 9/16 in|4010.95
1765|K-20-161|Single Diaphragm 12  in 2 1/16 in|3297.03
1766|K-20-162|Single Diaphragm 12  in 2 1/16 in|3297.03
1767|K-20-163|Single Diaphragm 12  in 2 1/16 in|3297.03
1768|K-20-164|Single Diaphragm 12  in 2 9/16 in|3485.21
1769|K-20-165|Single Diaphragm 12  in 2 9/16 in|3485.21
1770|K-20-166|Single Diaphragm 12  in 2 9/16 in|3485.21
1771|K-20-167|Single Diaphragm 12  in 3 1/8 in|5031.39
1772|K-20-168|Single Diaphragm 12  in 3 1/8 in|5031.39
1773|K-20-169|Single Diaphragm 12  in 3 1/8 in|5031.39
1774|K-20-170|Single Diaphragm 12  in 4 1/16 in|6154.65
1775|K-20-171|Single Diaphragm 12  in 4 1/16 in|6154.65
1776|K-20-172|Single Diaphragm 12  in 4 1/16 in|6154.65
1777|K-20-173|Single Diaphragm 12  in 1 13/16 in|3324.19
1778|K-20-174|Single Diaphragm 12  in 2 1/16 in|3324.19
1779|K-20-175|Single Diaphragm 12  in 2 9/16 in|4479.46
1780|K-20-201|Single Diaphragm 18 in 2 1/16 in|3903.28
1781|K-20-202|Single Diaphragm 18 in 2 1/16 in|3903.28
1782|K-20-203|Single Diaphragm 18 in 2 1/16 in|3903.28
1783|K-20-204|Single Diaphragm 18 in 2 9/16 in|4021.62
1784|K-20-205|Single Diaphragm 18 in 2 9/16 in|4021.62
1785|K-20-206|Single Diaphragm 18 in 2 9/16 in|4021.62
1786|K-20-207|Single Diaphragm 18 in 3 1/8 in|5184.65
1787|K-20-208|Single Diaphragm 18 in 3 1/8 in|5184.65
1788|K-20-209|Single Diaphragm 18 in 3 1/8 in|5184.65
1789|K-20-210|Single Diaphragm 18 in 4 1/16 in|5904.39
1790|K-20-211|Single Diaphragm 18 in 4 1/16 in|5904.39
1791|K-20-212|Single Diaphragm 18 in 4 1/16 in|5904.39
1792|K-20-213|Single Diaphragm 18 in 1 13/16 in|6400.06
1793|K-20-214|Single Diaphragm 18 in 2 1/16 in|6699.79
1794|K-20-215|Single Diaphragm 18 in 2 9/16 in|7435.05
1795|K-20-216|Single Diaphragm 18 in 3 1/16 in|9242.16
1796|K-20-218|Single Diaphragm 18 in 2 1/16 in|3903.28
1797|K-20-219|Single Diaphragm 18 in 2 1/16 in|3903.28
1798|K-20-220|Single Diaphragm 18 in 2 1/16 in|3903.28
1799|K-20-221|Single Diaphragm 18 in 2 9/16 in|4021.62
1800|K-20-222|Single Diaphragm 18 in 2 9/16 in|4021.62
1801|K-20-223|Single Diaphragm 18 in 2 9/16 in|4021.62
1802|K-20-224|Single Diaphragm 18 in 3 1/8 in|5184.65
1803|K-20-225|Single Diaphragm 18 in 3 1/8 in|5184.65
1804|K-20-226|Single Diaphragm 18 in 3 1/8 in|5184.65
1805|K-20-227|Single Diaphragm 18 in 4 1/16 in|5904.39
1806|K-20-228|Single Diaphragm 18 in 4 1/16 in|5904.39
1807|K-20-229|Single Diaphragm 18 in 4 1/16 in|5904.39
1808|K-20-230|Single Diaphragm 18 in 1 13/16 in|6400.06
1809|K-20-231|Single Diaphragm 18 in 2 1/16 in|6699.79
1810|K-20-232|Single Diaphragm 18 in 2 9/16 in|7435.05
1811|K-20-233|Single Diaphragm 18 in 3 1/16 in|9242.16
1812|K-20-235|Single Diaphragm 18 in 2 1/16 in|4236.96
1813|K-20-236|Single Diaphragm 18 in 2 1/16 in|4236.96
1814|K-20-237|Single Diaphragm 18 in 2 1/16 in|4236.96
1815|K-20-238|Single Diaphragm 18 in 2 9/16 in|4415.44
1816|K-20-239|Single Diaphragm 18 in 2 9/16 in|4415.44
1817|K-20-240|Single Diaphragm 18 in 2 9/16 in|4415.44
1818|K-20-241|Single Diaphragm 18 in 3 1/8 in|5834.55
1819|K-20-242|Single Diaphragm 18 in 3 1/8 in|5834.55
1820|K-20-243|Single Diaphragm 18 in 3 1/8 in|5834.55
1821|K-20-244|Single Diaphragm 18 in 4 1/16 in|6910.28
1822|K-20-245|Single Diaphragm 18 in 4 1/16 in|6910.28
1823|K-20-246|Single Diaphragm 18 in 4 1/16 in|6910.28
1824|K-20-247|Single Diaphragm 18 in 1 13/16 in|6596
1825|K-20-248|Single Diaphragm 18 in 2 1/16 in|6895.73
1826|K-20-249|Single Diaphragm 18 in 2 9/16 in|7669.79
1827|K-20-250|Single Diaphragm 18 in 3 1/16 in|9636.95
1828|K-20-252|Single Diaphragm 18 in 2 1/16 in|4186.52
1829|K-20-253|Single Diaphragm 18 in 2 1/16 in|4186.52
1830|K-20-254|Single Diaphragm 18 in 2 1/16 in|4186.52
1831|K-20-255|Single Diaphragm 18 in 2 9/16 in|4318.44
1832|K-20-256|Single Diaphragm 18 in 2 9/16 in|4318.44
1833|K-20-257|Single Diaphragm 18 in 2 9/16 in|4318.44
1834|K-20-258|Single Diaphragm 18 in 3 1/8 in|5367.01
1835|K-20-259|Single Diaphragm 18 in 3 1/8 in|5367.01
1836|K-20-260|Single Diaphragm 18 in 3 1/8 in|5367.01
1837|K-20-261|Single Diaphragm 18 in 4 1/16 in|6116.82
1838|K-20-262|Single Diaphragm 18 in 4 1/16 in|6116.82
1839|K-20-263|Single Diaphragm 18 in 4 1/16 in|6116.82
1840|K-20-264|Single Diaphragm 18 in 1 13/16 in|6537.8
1841|K-20-265|Single Diaphragm 18 in 2 1/16 in|6837.53
1842|K-20-266|Single Diaphragm 18 in 2 9/16 in|7598.98
1843|K-20-267|Single Diaphragm 18 in 3 1/16 in|9357.59
1844|K-20-269|Single Diaphragm 18 in 2 1/16 in|4646.3
1845|K-20-270|Single Diaphragm 18 in 2 1/16 in|4646.3
1846|K-20-271|Single Diaphragm 18 in 2 1/16 in|4646.3
1847|K-20-272|Single Diaphragm 18 in 2 9/16 in|4834.48
1848|K-20-273|Single Diaphragm 18 in 2 9/16 in|4834.48
1849|K-20-274|Single Diaphragm 18 in 2 9/16 in|4834.48
1850|K-20-275|Single Diaphragm 18 in 3 1/8 in|6182.78
1851|K-20-276|Single Diaphragm 18 in 3 1/8 in|6182.78
1852|K-20-277|Single Diaphragm 18 in 3 1/8 in|6182.78
1853|K-20-278|Single Diaphragm 18 in 4 1/16 in|7306.04
1854|K-20-279|Single Diaphragm 18 in 4 1/16 in|7306.04
1855|K-20-280|Single Diaphragm 18 in 4 1/16 in|7306.04
1856|K-20-281|Single Diaphragm 18 in 1 13/16 in|6912.22
1857|K-20-282|Single Diaphragm 18 in 2 1/16 in|7203.22
1858|K-20-283|Single Diaphragm 18 in 2 9/16 in|8067.49
1859|K-20-284|Single Diaphragm 18 in 3 1/16 in|10170.45
1860|K-20-301|Piston 13 1/2 in 2 1/16 in|2656.83
1861|K-20-302|Piston 13 1/2 in 2 9/16 in|2775.17
1862|K-20-303|Piston 13 1/2 in 3 1/8 in|4625.93
1863|K-20-304|Piston 13 1/2 in 4 1/16 in|5345.67
1864|K-20-305|Piston 13 1/2 in 2 1/16 in|3214.58
1865|K-20-306|Piston 13 1/2 in 2 9/16 in|4558.03
1866|K-20-307|Piston 13 1/2 in 3 1/16 in|6418.49
1867|K-20-308|Piston 13 1/2 in 2 1/16 in|2656.83
1868|K-20-309|Piston 13 1/2 in 2 9/16 in|2775.17
1869|K-20-310|Piston 13 1/2 in 3 1/8 in|4625.93
1870|K-20-311|Piston 13 1/2 in 4 1/16 in|5345.67
1871|K-20-312|Piston 13 1/2 in 2 1/16 in|3214.58
1872|K-20-313|Piston 13 1/2 in 2 9/16 in|4558.03
1873|K-20-314|Piston 13 1/2 in 3 1/16 in|6418.49
1874|K-20-315|Piston 13 1/2 in 2 1/16 in|2986.63
1875|K-20-316|Piston 13 1/2 in 2 9/16 in|3168.99
1876|K-20-317|Piston 13 1/2 in 3 1/8 in|5275.83
1877|K-20-318|Piston 13 1/2 in 4 1/16 in|6351.56
1878|K-20-319|Piston 13 1/2 in 2 1/16 in|3410.52
1879|K-20-320|Piston 13 1/2 in 2 9/16 in|4792.77
1880|K-20-321|Piston 13 1/2 in 3 1/16 in|6813.28
1881|K-20-322|Piston 13 1/2 in 2 1/16 in|2940.07
1882|K-20-323|Piston 13 1/2 in 2 9/16 in|3071.99
1883|K-20-324|Piston 13 1/2 in 3 1/8 in|4808.29
1884|K-20-325|Piston 13 1/2 in 4 1/16 in|5558.1
1885|K-20-326|Piston 13 1/2 in 2 1/16 in|3352.32
1886|K-20-327|Piston 13 1/2 in 2 9/16 in|4721.96
1887|K-20-328|Piston 13 1/2 in 3 1/16 in|6533.92
1888|K-20-329|Piston 13 1/2 in 2 1/16 in|3399.85
1889|K-20-330|Piston 13 1/2 in 2 9/16 in|3588.03
1890|K-20-331|Piston 13 1/2 in 3 1/8 in|5624.06
1891|K-20-332|Piston 13 1/2 in 4 1/16 in|6747.32
1892|K-20-333|Piston 13 1/2 in 2 1/16 in|3718.01
1893|K-20-334|Piston 13 1/2 in 2 9/16 in|5190.47
1894|K-20-335|Piston 13 1/2 in 3 1/16 in|7346.78
1895|K-20-401|Piston 17 in 3 1/8 in|8471.98
1896|K-20-402|Piston 17 in 4 1/16 in|9191.72
1897|K-20-403|Piston 17 in 3 1/16 in|10264.54
1898|K-20-405|Piston 17 in 3 1/8 in|8471.98
1899|K-20-406|Piston 17 in 4 1/16 in|9191.72
1900|K-20-407|Piston 17 in 3 1/16 in|10264.54
1901|K-20-409|Piston 17 in 3 1/8 in|9121.88
1902|K-20-410|Piston 17 in 4 1/16 in|10197.61
1903|K-20-411|Piston 17 in 3 1/16 in|10659.33
1904|K-20-413|Piston 17 in 3 1/8 in|8654.34
1905|K-20-414|Piston 17 in 4 1/16 in|9404.15
1906|K-20-415|Piston 17 in 3 1/16 in|10379.97
1907|K-20-417|Piston 17 in 3 1/8 in|9470.11
1908|K-20-418|Piston 17 in 4 1/16 in|10593.37
1909|K-20-419|Piston 17 in 3 1/16 in|11192.83
"1910|K-41-173|Positive H2 2 - 9/16 in 5,000 Flg - Flg|3203.85"
"1911|K-41-174|Positive H2 2 - 9/16 in 5,000 Flg - Flg|6272.55"
"1912|K-41-175|Positive H2 2 - 9/16 in 10,000 Flg - Flg|4770"
"1913|K-41-176|Positive H2 2 - 9/16 in 10,000 Flg - Flg|7775.1"
"1914|K-41-177|Positive H2 3 - 1/16 in 10,000 Flg - Flg|5135.7"
"1915|K-41-178|Positive H2 3 - 1/16 in 10,000 Flg - Flg|8347.5"
"1916|K-41-179|Positive H2 3 - 1/8 in   3,000 Flg - Flg|3203.85"
"1917|K-41-180|Positive H2 3 - 1/8 in   3,000 Flg - Flg|4833.6"
"1918|K-41-181|Positive H2 3 - 1/8 in   5,000 Flg - Flg|3219.75"
"1919|K-41-182|Positive H2 3 - 1/8 in   5,000 Flg - Flg|5445.75"
"1920|K-41-183|Positive H2 4 - 1/16 in   5,000 Flg - Flg|4459.95"
"1921|K-41-184|Positive H2 4 - 1/16 in   10,000 Flg - Flg|5692.2"
"1922|K-41-185|Positive H2 4 - 1/16 in   10,000 Flg - Flg|9277.65"
"1923|K-41-186|Positive PC 1- 3/16 in 10,000 Flg - Flg|2098.8"
"1924|K-41-187|Positive PC 1- 3/16 in 10,000 Flg - Flg|3458.25"
"1925|K-41-188|Positive PC 1-13/16 in 15,000 Flg - Flg|3513.9"
"1926|K-41-189|Positive PC 1-13/16 in 15,000 Flg - Flg|4420.2"
1927|K-41-190|Positive PC 2 in 5000 Flg - Flg|1248.15
1928|K-41-191|Positive PC 2 in 5000 Flg - Flg|2758.65
"1929|K-41-192|Positive PC 2 - 1/16 in 10,000 Flg - Flg|2710.95"
"1930|K-41-193|Positive PC 2 - 1/16 in 10,000 Flg - Flg|4054.5"
"1931|K-41-194|Positive PC 2 - 1/16 in 15,000 Flg - Flg|4238.94"
"1932|K-41-195|Positive PC 2 - 1/16 in 15,000 Flg - Flg|4738.2"
1933|K-41-196|Positive BFT-108 2 in 3000 LPT - LPT|310.05
1934|K-41-197|Positive BFT-108 2 in 5000 LPT - LPT|310.05
1935|K-41-198|Positive BFT-116-F 2 in 3000 Flg - LPT|413.4
1936|K-41-199|Positive BFT-116-F 2 in 5000 Flg - LPT|580.35
1937|K-51-200|1/2 NPT Male x Female Straight 10000 psi wp max|17.25
1938|K-51-201|1/2 NPT Male x Female Angle 10000 psi wp max|18.09
1939|K-61-100|Type: Senior Flange: No Nominal Size: 2 in|5498.75
1940|K-61-101|Type: Senior Flange: No Nominal Size: 3 in|6177.5
1941|K-61-102|Type: Senior Flange: No Nominal Size: 4 in|7193.75
1942|K-61-103|Type: Senior Flange: No Nominal Size: 6 in|9470
1943|K-61-104|Type: Senior Flange: No Nominal Size: 6 in|14387.5
1944|K-61-200|Type: Senior Flange: Yes Nominal Size: 2 in|5738.75
1945|K-61-201|Type: Senior Flange: Yes Nominal Size: 3 in|6452.5
1946|K-61-202|Type: Senior Flange: Yes Nominal Size: 4 in|7586.25
1947|K-61-203|Type: Senior Flange: Yes Nominal Size: 6 in|10042.5
1948|K-61-204|Type: Senior Flange: Yes Nominal Size: 6 in|15137.5
1949|K-61-300|Type: Simplex Flange: No Nominal Size: 2 in|1117.5
1950|K-61-301|Type: Simplex Flange: No Nominal Size: 2 in|1380
1951|K-61-302|Type: Simplex Flange: No Nominal Size: 3 in|1690
1952|K-61-303|Type: Simplex Flange: No Nominal Size: 3 in|1657.5
1953|K-61-304|Type: Simplex Flange: No Nominal Size: 4 in|2280
1954|K-61-305|Type: Simplex Flange: No Nominal Size: 4 in|2640
1955|K-61-306|Type: Simplex Flange: No Nominal Size: 6 in|3606.25
1956|K-61-307|Type: Simplex Flange: No Nominal Size: 6 in|1357.5
1957|K-61-400|Type: Simplex Flange: Yes Nominal Size: 2 in|1386.25
1958|K-61-401|Type: Simplex Flange: Yes Nominal Size: 2 in|1626.25
1959|K-61-402|Type: Simplex Flange: Yes Nominal Size: 3 in|1655
1960|K-61-403|Type: Simplex Flange: Yes Nominal Size: 3 in|1965
1961|K-61-404|Type: Simplex Flange: Yes Nominal Size: 4 in|2050
1962|K-61-405|Type: Simplex Flange: Yes Nominal Size: 4 in|2672.5
1963|K-61-406|Type: Simplex Flange: Yes Nominal Size: 6 in|3212.5
1964|K-61-407|Type: Simplex Flange: Yes Nominal Size: 6 in|4178.75
1965|P-02-201|SDR 7 2 in |1.09
1966|P-02-202|SDR 7 3 in |2.37
1967|P-02-203|SDR 7 4 in |3.92
1968|P-02-204|SDR 7 6 in |8.49
1969|P-02-211|SDR 11 1 in |0.35
1970|P-02-212|SDR 11 1 1/4 in |0.58
1971|P-02-213|SDR 11 2 in |0.73
1972|P-02-214|SDR 11 3 in |1.6
1973|P-02-215|SDR 11 4 in |2.64
1974|P-02-216|SDR 11 6 in |5.74
1975|P-02-217|SDR 11 8 in |9.73
1976|P-02-218|SDR 11 10 in |15.12
1977|P-02-219|SDR 11 12 in |21.27
1978|P-02-220|SDR 11 14 in |25.66
1979|P-02-221|SDR 11 16 in |33.52
1980|P-02-222|SDR 11 18 in |42.4
1981|P-02-223|SDR 11 21 1/2 in |60.51
1982|P-02-224|SDR 11 24 in |75.39
1983|P-02-231|SDR 17 3 in |1.08
1984|P-02-232|SDR 17 4 in |1.78
1985|P-02-233|SDR 17 6 in |3.85
1986|P-02-234|SDR 17 8 in |6.52
1987|P-02-235|SDR 17 10 in |10.14
1988|P-02-236|SDR 17 12 in |14.26
1989|P-02-237|SDR 17 14 in |17.21
1990|P-02-238|SDR 17 16 in |22.47
1991|P-02-239|SDR 17 18 in |28.44
1992|P-02-240|SDR 17 21 1/2 in |40.58
1993|P-02-241|SDR 17 24 in |50.57
1994|P-02-251|SDR 21 3 in |0.84
1995|P-02-252|SDR 21 4 in |1.47
1996|P-02-253|SDR 21 6 in |3.17
1997|P-02-254|SDR 21 8 in |5.38
1998|P-02-255|SDR 21 10 in |8.35
1999|P-02-256|SDR 21 12 in |11.73
2000|P-02-257|SDR 21 14 in |18.04
2001|P-02-258|SDR 21 16 in |18.49
2002|P-02-259|SDR 21 18 in |23.38
2003|P-02-260|SDR 21 21 1/2 in |25.33
2004|P-02-261|SDR 21 24 in |41.61
2005|P-02-262|SDR 21 28 in |201.6
2006|P-02-263|SDR 21 31 1/2 in |255.19
2007|P-02-264|SDR 21 36 in |119.21
2008|P-03-301|1 1/2 in 1000 psi |2.05
2009|P-03-302|2 3/8 in 1000 psi |2.85
2010|P-03-303|2 7/8 in 1000 psi |3.81
2011|P-03-304|3 1/2 in 1000 psi |5.15
2012|P-03-305|4 1/2 in 1000 psi |7.49
2013|P-03-306|6 5/8 in 1000 psi |17.18
2014|P-03-311|1 1/2 in 1500 psi 8rd T and C|2.5
2015|P-03-312|2 3/8 in 1500 psi 8rd T and C|3.49
2016|P-03-313|2 7/8 in 1500 psi 8rd T and C|4.35
2017|P-03-314|3 1/2 in 1500 psi 8rd T and C|5.47
2018|P-03-315|4 1/2 in 1500 psi 8rd T and C|8.45
2019|P-03-316|6 5/8 in 1500 psi 8rd T and C|20.54
2020|P-03-321|1 1/2 in 2000 psi 8rd T and C|3.17
2021|P-03-322|2 3/8 in 2000 psi 8rd T and C|4.16
2022|P-03-323|2 7/8 in 2000 psi 8rd T and C|5.15
